National Provider Identifier,Gender,Provider Type,Count_HCPCS,Avg_Payout_Ratio,Avg_Allowance_Ratio,Avg_Final_amount_received,Avg_Excess_amount_claimed,Avg_Number of Medicare Beneficiaries,Avg_Number of Medicare Beneficiary/Day Services,Sum_Total_amount_claimed,Sum_Total_amount_paid,Sum_Total_amount_allowed,Fraud_Label,Min_Payout_Ratio,Max_Payout_Ratio,Min_Allowance_Ratio,Max_Allowance_Ratio
1003013970,F,Ophthalmology,12,0.38317230467995,0.548497319221497,20809.5837860107,17136.6636734009,82.4166666666667,101.833333333333,364910.828125,115195.826583862,159270.863983154,No,0.1766038,0.6472086,0.2555194,0.954507
1003014077,M,Podiatry,11,0.546898955648596,0.700978154485876,4581.91446755149,2822.12540505149,129.363636363636,168.363636363636,117626.340820313,67225.2813720703,86582.9613647461,No,0.3304909,0.6599463,0.4268546,0.8666636
1003014366,F,Nurse Practitioner,2,0.242177955806255,0.304597541689873,22832.3793945313,20950.7297363281,100,147,60069,14404.2403564453,18167.5406494141,No,0.2392589,0.245097,0.3019603,0.3072348
1003014440,F,Nurse Practitioner,9,0.334911839001709,0.392382878396246,9244.50421142578,7652.90746731228,124,237.222222222222,133279,50078.4631347656,64402.8318481445,No,0.1219233,0.6566667,0.125,0.6757317
1003014457,M,Neurology,8,0.32209541182965,0.414168852381408,13151.821685791,11099.3067016602,54.875,81.125,165942.994140625,60728.4184875488,77148.5404052734,No,7.073572e-02,0.4632416,8.842143e-02,0.5838531
1003014473,M,Diagnostic Radiology,52,0.265134551777289,0.352784565148445,3576.42916136522,3226.51098662156,59.3461538461538,64.1538461538462,251411,65436.6827926636,83632.4305953979,No,0.174,0.4707921,0.2004,0.4747663
1003014481,F,Physical Therapist,8,0.364033713936806,0.464948907494545,4820.43775939941,4061.9963684082,52.375,127.75,59479.4141235352,20915.912109375,26983.4426879883,No,0.2991132,0.4179245,0.3810956,0.528101
1003014531,M,Chiropractic,1,0.709583342075348,0.964132070541382,4297.4375,530.755859375,59,449,14797.486328125,10500.048828125,14266.73046875,No,0.7095833,0.7095833,0.9641321,0.9641321
1003014549,F,Psychiatry,6,0.36838095386823,0.490909328063329,8220.01867675781,6778.98551432292,49.5,81.3333333333333,79688.361328125,30368.2497558594,39014.4487304688,No,0.273041,0.3998598,0.4584615,0.4998861
1003014606,M,Anesthesiology,18,0.225186092986001,0.297843462891049,8262.11002604167,7504.14053005642,23.6111111111111,26.3333333333333,191712.400634766,42994.4200439453,56637.8702392578,No,0.1521346,0.4263582,0.1901682,0.7188343
1003014705,M,Internal Medicine,11,0.437792463736101,0.556395422328602,8632.61292613636,6925.18784956499,56.8181818181818,103.090909090909,164680.307617188,69721.5654296875,88503.2412719727,No,0.3425285,0.6295276,0.4281899,0.7868899
1003014747,F,Physical Therapist,6,0.350328698754311,0.46820230782032,7906.15182495117,6340.32921346029,65.8333333333333,223.833333333333,76950,29513.0891723633,38908.0247192383,No,0.1666427,0.4657256,0.2184,0.5984471
1003014762,M,Dermatology,33,0.555596586429712,0.728505923892512,11115.0400686553,6257.2461011482,166.818181818182,226.787878787879,871063.967529297,504267.645263672,664574.846191406,No,0.2512945,0.7486917,0.3215,0.9630001
1003014838,M,Family Practice,5,0.595360285043716,0.807636442780495,4764.90395507813,862.036157226563,72.2,119.2,58260,34435.4801940918,53949.8192138672,No,0.1842273,1,0.2412222,1
1003014911,M,Internal Medicine,6,0.361594448486964,0.452871958414714,6300.02329508464,5364.32666015625,40.8333333333333,62.6666666666667,59876,22075.8601074219,27690.0400390625,No,0.3314466,0.3942537,0.4142767,0.4928358
1003014986,M,Obstetrics/Gynecology,2,0.641394764184952,0.805115401744843,3273.80004882813,2305.48486328125,36,52,13975,7427.39990234375,9364.0302734375,No,0.4827895,0.8,0.6102308,1
1003015025,F,Nurse Practitioner,4,0.571431018412113,0.742108546197414,3529.7724609375,1650.01483154297,61.5,118.5,35742,21622.91015625,29141.9406738281,No,0.4556778,0.6294243,0.4556778,0.8420833
1003015066,M,Emergency Medicine,4,0.121805112808943,0.155243892222643,179258.966308594,172209.91015625,210.25,215.75,820981,103945.12890625,132141.357421875,No,9.652019e-02,0.1400312,0.1218742,0.1780727
1003015124,F,Family Practice,11,0.270106125961651,0.340456436980854,14124.9375665838,12822.5147594105,37.4545454545455,47,209457,54082.6889038086,68409.3397216797,No,0.2345399,0.3191257,0.307479,0.3989071
1003015140,F,Nurse Practitioner,3,0.163820708791415,0.222456162174543,13246.7867838542,12292.7897135417,41,44.3333333333333,47553,7812.63989257813,10674.6298828125,No,0.1372187,0.1811855,0.1984173,0.2363705
1003015157,M,Emergency Medicine,4,0.132245216518641,0.172457132488489,61474.2106933594,58660.2550048828,117.75,121.5,284239,38342.1602783203,49597.9788818359,No,0.1279517,0.1364742,0.1625052,0.1771133
1003015173,F,Dermatology,1,0.700846195220947,0.949143886566162,238.999938964844,40.6299438476563,13,13,798.919982910156,559.920043945313,758.2900390625,No,0.7008462,0.7008462,0.9491439,0.9491439
1003015207,M,Hematology/Oncology,12,0.702157025535901,0.871335119009018,2625.82523218791,899.289257049561,41.5833333333333,89.4166666666667,95035.4217529297,63525.5189666748,84243.950668335,No,0.6371586,0.796873,0.75,0.8998967
1003015314,F,Family Practice,22,0.555894454771822,0.595190839333968,2820.7313263633,2225.51690257679,37.5,69.3636363636364,101815.360092163,39759.2709121704,52853.9882659912,No,0.1939456,1,0.3475737,1
1003015355,,Ambulance Service Supplier,2,0.70041885972023,0.875527888536453,5890.41317749023,3622.01287841797,42,65,29927,18146.1736450195,22682.9742431641,No,0.602076,0.7987617,0.7526038,0.998452
1003015363,M,Optometry,2,0.676971048116684,1,3068.77490234375,0,100,100,19000,12862.4501953125,19000,No,0.6515095,0.7024326,1,1
1003015371,,All Other Suppliers,2,0.993356466293335,0.993356466293335,8.239990234375,8.239990234375,53,53,1922.35003662109,1905.87005615234,1905.87005615234,No,0.9872609,0.9994521,0.9872609,0.9994521
1003015421,M,General Surgery,1,0.516747057437897,0.645966351032257,1779.83996582031,1303.92016601563,23,24,3683.0400390625,1903.20007324219,2379.11987304688,No,0.5167471,0.5167471,0.6459664,0.6459664
1003015439,M,Nephrology,11,0.346371983939951,0.471314386887984,13417.1932927912,10811.7391912287,40.8181818181818,68.8181818181818,230201.907226563,82612.7807006836,111272.776123047,No,0.2733077,0.4429126,0.3416286,0.62356
1003015454,M,Internal Medicine,14,0.410619757005147,0.5443086709295,5543.49281747001,4288.182157244,50.5,76.1428571428571,131910,54301.1004638672,71875.449798584,No,0.2167956,0.5646346,0.5328571,0.5646346
1003015504,M,Ophthalmology,9,0.757099383407169,0.977758295006222,5042.44525824653,265.746053059896,86.4444444444444,134.111111111111,171689.545654297,126307.538330078,169297.831176758,No,0.6907933,0.7917499,0.9292053,0.9920139
1003015553,M,Diagnostic Radiology,92,0.146041983657557,0.199031956088932,11674.3855411695,10946.5757360044,73.5217391304348,78.3913043478261,1248389.9753418,174346.506607056,241305.009590149,No,4.961026e-02,0.2654669,0.0672,0.3592
1003015728,M,Anesthesiology,11,0.152563160454685,0.190703865479339,7923.54346812855,7509.44462446733,19,19.7272727272727,105378,18219.0201873779,22774.1103363037,No,3.571429e-02,0.2027431,4.464286e-02,0.2534322
1003015736,F,Internal Medicine,7,0.505511845861162,0.638974385602134,9721.60437011719,7184.70263671875,84.1428571428571,145.142857142857,136856,68804.7694091797,86563.0815429688,No,0.4521674,0.5379827,0.5769558,0.6764655
1003015785,M,Ophthalmology,6,0.531342114011447,0.725426524877548,2163.6416422526,889.089914957682,41.1666666666667,54.3333333333333,33847,20865.1500854492,28512.4605102539,No,0.3275255,0.7561976,0.4376786,0.9928912
1003015843,,Ambulatory Surgical Center,24,9.70371425889122e-02,0.124299035601628,251630.170247396,244308.769856771,50.75,64.5833333333333,6674482.19921875,635358.123291016,811071.743164063,No,7.623605e-03,0.2121619,9.529506e-03,0.2725453
1003015892,M,Anesthesiology,5,9.05579514801502e-02,0.115522614866495,24470.1572265625,23624.4603515625,20.8,20.8,137060.76953125,14709.9828186035,18938.4663085938,No,3.580724e-02,0.1215196,4.476223e-02,0.1518997
1003015918,M,General Surgery,6,0.427699779470762,0.558757563432058,4447.18841552734,3598.96177164714,20,23,45401,18717.869934082,23807.2298583984,No,0.3289241,0.4946795,0.4115443,0.6444375
1003015967,M,Neurosurgery,8,0.26458996720612,0.354227885603905,15630.4376373291,14041.5073394775,36.625,43.875,158354,33310.5004272461,46021.9398193359,No,0.1811718,0.498375,0.2754898,0.623
1003016007,F,Audiologist (billing independently),4,0.130494480952621,0.177344532683492,10313.1873779297,9792.74230957031,58,58.75,46920,5667.24987792969,7749.03002929688,No,7.637059e-02,0.1687701,0.1014078,0.2376408
1003016023,M,Internal Medicine,7,0.299515575170517,0.378687624420439,10632.8102678571,9512.59870256696,37.7142857142857,57.1428571428571,105258.000976563,30828.3293457031,38669.8100585938,No,0.2790577,0.3140526,0.3488392,0.420967
1003016122,F,Physical Therapist,10,0.657864758372307,0.836133718490601,6006.92360839844,2766.70732421875,68.4,523.3,178336,118266.763916016,150668.926757813,No,0.4668977,0.8,0.5876191,1
1003016270,M,Family Practice,16,0.41946541890502,0.477945351041853,2747.51460075378,1964.8975276947,40.375,55.375,80778,36817.7665176392,49339.6396255493,No,0.1479845,0.8506452,0.1666667,0.8506452
1003016304,M,Optometry,6,0.556499143441518,0.792264183362325,1510.88163248698,542.27837117513,32.5,33.3333333333333,23026,13960.7102355957,19772.3297729492,No,0.3911508,0.7439144,0.5248651,0.9430078
1003016346,F,Nurse Practitioner,5,0.332245194911957,0.511277425289154,8445.60815429688,5515.77001953125,31,96.4,65980.0100097656,23751.9696044922,38401.1600341797,No,0.2512107,0.4283454,0.4114015,0.6292961
1003016361,M,Optometry,2,0.557235538959503,0.791986852884293,1184.30499267578,428.030090332031,22,22,5530,3161.39001464844,4673.93981933594,No,0.5350103,0.5794607,0.7101136,0.8738601
1003016718,M,Orthopedic Surgery,16,0.233994292095304,0.324392028152943,9685.16091918945,8585.50479888916,31.5,46.8125,202206.043457031,47243.4688720703,64837.9667663574,No,0.1632588,0.2657143,0.2238941,0.3583908
1003016775,M,Nephrology,5,0.642085433006287,0.843291807174683,7359.76015625,3535.08427734375,53.8,133.6,102985.280273438,66186.4794921875,85309.8588867188,No,0.5214435,0.7523328,0.6958857,0.9444273
1003016783,F,Nurse Practitioner,3,0.306897317369779,0.424820080399513,4250.40979003906,3089.57661946615,41.6666666666667,54.6666666666667,19886,7134.77013778687,10617.2701377869,No,0.19875,0.3620595,0.19875,0.5424375
1003016809,M,Family Practice,10,0.633001071214676,0.74058441221714,2642.40268859863,1272.16765441895,52.4,66,62616.998046875,36192.9702453613,49895.3215103149,No,0.189281,0.9297838,0.2011111,0.9297838
1003016866,,Ambulance Service Supplier,2,0.579131036996841,0.723909318447113,2053.19555664063,1206.05041503906,15,19.5,10883.9311828613,6777.54006958008,8471.8303527832,No,0.5334172,0.6248448,0.6667715,0.7810472
1003016940,F,Nurse Practitioner,1,0.658496797084808,1,669.346313476563,0,40,40,1960,1290.65368652344,1960,No,0.6584968,0.6584968,1,1
1003017021,M,Emergency Medicine,6,0.238604642450809,0.305801135798295,63839.6721191406,57102.4918619792,218.333333333333,225.666666666667,526891,143852.952392578,184276.048461914,No,0.1301887,0.2906946,0.1626415,0.3781671
1003017047,F,Emergency Medicine,2,0.180052474141121,0.229933358728886,52677.1953125,49388.970703125,99,100,128773,23418.6108398438,29995.0600585938,No,0.1768568,0.1832481,0.2246349,0.2352319
1003017104,M,Psychiatry,5,0.249501925706863,0.311876034736633,23270.150390625,21375.2870605469,33.8,75.8,154251.763671875,37901.0107421875,47375.3310546875,No,0.1968743,0.2636273,0.2460976,0.3295379
1003017120,,Mass Immunization Roster Biller,2,0.978280007839203,0.978280007839203,18.0299682617188,18.0299682617188,33.5,33.5,1726.78997802734,1690.73004150391,1690.73004150391,No,0.95656,1,0.95656,1
1003017252,,Clinical Laboratory,3,0.318317164977392,0.318317164977392,522.269989013672,522.269989013672,25.6666666666667,31.3333333333333,2114.05001831055,547.239990234375,547.239990234375,No,0.1791104,0.5043479,0.1791104,0.5043479
1003017286,M,Orthopedic Surgery,5,0.194245329499245,0.254882445931435,4900.98605957031,4538.85795898437,15.8,18,30610,6105.06985473633,7915.71008300781,No,0.1531329,0.2666,0.2094056,0.3332571
1003017302,M,Psychiatry,2,0.493260562419891,0.638655006885529,7559.57495117188,5645.05493164063,44.5,102,26430,11310.8500976563,15139.8901367188,No,0.4020811,0.58444,0.54675,0.73056
1003017351,,Ambulatory Surgical Center,23,9.89383321822337e-02,0.124968358437004,134138.034137228,130323.143512228,25.6521739130435,33.695652173913,3416176.296875,331001.489013672,418743.939331055,No,7.884127e-03,0.2369325,1.126455e-02,0.2961662
1003017369,F,Psychiatry,2,0.444560587406158,0.67516553401947,2013.81506347656,1191.34497070313,12,24.5,6840,2812.36999511719,4457.31005859375,No,0.3325878,0.5565333,0.5963311,0.754
1003017393,F,Emergency Medicine,5,0.133870598673821,0.171349760890007,44086.0115234375,42178.3538085937,83.2,84.4,255126,34695.9493408203,44234.2318725586,No,0.1272471,0.1382744,0.1618594,0.1767597
1003017401,F,Psychiatry,3,0.494214942057927,0.802963852882385,12516.9203694661,6659.244140625,41.3333333333333,182,59343.9611816406,21793.2000732422,39366.2287597656,No,0.3511268,0.5722927,0.6454245,1
1003017427,M,Critical Care (Intensivists),3,0.213970373074214,0.26872023443381,83504.1027018229,77012.4654947917,88,172,326700,76187.6922607422,95662.5964355469,No,0.1915899,0.2394462,0.242075,0.3004857
1003017443,F,Psychiatry,2,0.343326196074486,0.497625738382339,53924.2568359375,43707.9833984375,177,283,177810,69961.4858398438,90394.033203125,No,0.2839783,0.4026741,0.4849022,0.5103493
1003017468,M,Ophthalmology,21,0.511586510709354,0.691103553488141,30601.2794799805,26453.7590099516,72.3333333333333,87.3809523809524,913447.41015625,270820.559570313,357918.455322266,No,0.2294829,1,0.2923108,1
1003017484,M,Geriatric Medicine,1,0.349879413843155,0.443899989128113,2210.41015625,1890.73999023438,17,17,3400,1189.58996582031,1509.26000976563,No,0.3498794,0.3498794,0.4439,0.4439
1003017518,F,Anesthesiology,4,0.126835364848375,0.159938260912895,14656.052734375,14099.7526855469,23.75,24.5,67152,8527.78967285156,10752.9893798828,No,0.1072786,0.1446107,0.1340976,0.1807608
1003017526,F,Obstetrics/Gynecology,3,0.566678643226624,0.598211963971456,1106.20666503906,1002.14668782552,26,27.3333333333333,7050,3731.38000488281,4043.55993652344,No,0.3782667,0.6927692,0.4728667,0.6927692
1003017682,M,Orthopedic Surgery,15,0.289255483945211,0.382055889566739,11017.0111816406,9542.63592122396,42.6,52.9333333333333,235083,69827.8323974609,91943.4599609375,No,0.1487221,0.4215043,0.195,0.5476984
1003017708,M,Pathology,10,0.187310744822025,0.236871521174908,16581.2202392578,15587.2802856445,104.4,106.8,202560.210449219,36748.0046386719,46687.4059829712,No,0.116875,0.2640698,0.1595058,0.3300775
1003017906,M,Family Practice,10,0.371451142430305,0.466499714553356,5479.57979888916,4201.2123046875,33.8,59.3,88577.1333007813,33781.3343048096,46565.0102386475,No,0.1760606,0.4938461,0.1844444,0.5416459
1003017963,M,Cardiology,24,0.333605883643031,0.424444169426958,11327.0148480733,9917.79799461365,80.7916666666667,101.291666666667,394574.080078125,122725.723381042,156546.929000854,No,0.1435314,0.4448454,0.1794214,0.5560859
1003017971,M,Orthopedic Surgery,4,0.205594334751368,0.256992317736149,10644.6351318359,9991.10729980469,19,19.25,53035,10456.4598388672,13070.5700683594,No,0.1777981,0.2273143,0.22225,0.2841429
1003017989,M,Anesthesiology,8,0.138346581719816,0.181087404489517,17127.7182159424,16455.4033508301,21.25,21.75,154731.086914063,17709.3400268555,23087.8600463867,No,9.688552e-02,0.2467374,0.1310517,0.3285222
1003018086,M,Orthopedic Surgery,19,0.298805594444275,0.399998765242727,14401.5713741905,12871.1715794613,34,43.1578947368421,366084.423583984,92454.5662822723,121532.163238525,No,0.1353971,0.6004456,0.1693088,0.7505675
1003018102,M,Ophthalmology,20,0.505593843758106,0.713803589344025,8972.37761230469,5854.71379852295,86.15,95.9,354481.292480469,175033.739944458,237387.016265869,No,0.2574775,0.7040029,0.3548718,0.9956376
1003018250,M,Cardiac Surgery,1,0.165708526968956,0.225990325212479,2072.3798828125,1922.64001464844,12,12,2484,411.619995117188,561.359985351563,No,0.1657085,0.1657085,0.2259903,0.2259903
1003018276,M,Diagnostic Radiology,66,0.171276956909534,0.22182703695514,10568.2669215347,9987.85993726326,85.8787878787879,105.833333333333,833840.799804688,136335.179275513,174642.044174194,No,7.424519e-02,0.2284276,9.276923e-02,0.2927829
1003018722,M,Physical Therapist,5,0.789982569217682,0.988843095302582,2560.7244140625,214.362890625,37.2,475,59386.607421875,46582.9853515625,58314.79296875,No,0.7770014,0.8000274,0.97286,1
1003018748,M,Neurosurgery,36,0.30838605771876,0.411916439731916,39405.4123687744,35550.9861848619,72.1944444444444,91.4444444444444,1876551,457956.150367737,596715.489898682,No,5.754269e-02,0.5233291,7.299539e-02,0.6994762
1003019019,M,Ophthalmology,22,0.480828614397482,0.621191152794795,38035.046303489,30814.1940182773,178.818181818182,352.954545454545,1391633.17578125,554862.163448334,713720.904935837,No,0.1786923,0.7756522,0.2254456,1
1003019043,F,Family Practice,7,0.369592015232359,0.465023981673377,20716.8214983259,17742.5642089844,93.4285714285714,126,225621,80603.2492675781,101423.051513672,No,0.3434031,0.4364674,0.4312346,0.5455979
1003019092,F,Ophthalmology,12,0.468478983889023,0.622281334052483,32217.2160644531,23968.093963623,145.25,193.666666666667,718563.6171875,331957.023864746,430946.489624023,No,0.1914767,0.6203799,0.2425519,0.8485059
1003019191,M,Anesthesiology,17,0.134238332071725,0.173371893079842,20714.2767836627,19696.5287798713,55.6470588235294,56.1764705882353,408806.473632813,56663.7696838379,73965.4797363281,No,9.066809e-02,0.2048449,0.1197428,0.2560613
1003019209,M,Neurology,11,0.223389366810972,0.283654336224903,43384.0416814631,40193.0319602273,99.3636363636364,151.454545454545,612784.000976563,135559.552124023,170660.653564453,No,0.1822016,0.2677736,0.2296317,0.3347247
1003019340,F,Internal Medicine,3,0.428394585847855,0.506941090027491,16826.4631754557,14314.6636962891,58.3333333333333,85,64171,13691.6104736328,21227.0089111328,No,0.2073191,0.8642904,0.3280997,0.8642904
